"site","burial","age","section","half_A_B","half_C_D","element_1","total_element"
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",16
"VFT","8","Adult ","central",NA,NA,"SB",1
"VFT","8","Adult ","lower","half_A","half_D","LL",1
"VFT","8","Adult ","lower","half_A","half_D","T",1
"VFT","8","Adult ","lower","half_A","half_D","T",1
"VFT","8","Adult ","lower","half_A","half_D","CB",1
"VFT","8","Adult ","lower","half_A","half_D","UL",1
"VFT","8","Adult ","lower","half_A","half_D","T",5
"VFT","8","Adult ","lower","half_A","half_D","T",5
"VFT","8","Adult ","lower","half_A","half_D","T",5
"VFT","8","Adult ","lower","half_A","half_D","T",5
"VFT","8","Adult ","lower","half_A","half_D","T",5
"VFT","8","Adult ","lower","half_A","half_D","CB",4
"VFT","8","Adult ","lower","half_A","half_D","CB",4
"VFT","8","Adult ","lower","half_A","half_D","CB",4
"VFT","8","Adult ","lower","half_A","half_D","CB",4
"VFT","8","Adult ","lower","half_A","half_D","CB",1
"VFT","8","Adult ","lower","half_A","half_D","CB",1
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_A","half_D","SB",25
"VFT","8","Adult ","lower","half_B","half_D","LL",1
"VFT","8","Adult ","lower","half_B","half_D","CB",1
"VFT","8","Adult ","lower","half_B","half_D","CB",1
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","CB",7
"VFT","8","Adult ","lower","half_B","half_D","UL",1
"VFT","8","Adult ","lower","half_B","half_D","UL",3
"VFT","8","Adult ","lower","half_B","half_D","UL",3
"VFT","8","Adult ","lower","half_B","half_D","UL",3
"VFT","8","Adult ","lower","half_B","half_D","UL",1
"VFT","8","Adult ","lower","half_B","half_D","UL",1
"VFT","8","Adult ","lower","half_B","half_D","UL",1
"VFT","8","Adult ","lower","half_B","half_D","T",1
"VFT","8","Adult ","lower","half_B","half_D","T",3
"VFT","8","Adult ","lower","half_B","half_D","T",3
"VFT","8","Adult ","lower","half_B","half_D","T",3
"VFT","8","Adult ","lower","half_B","half_D","T",2
"VFT","8","Adult ","lower","half_B","half_D","T",2
"VFT","8","Adult ","lower","half_B","half_D","T",1
"VFT","8","Adult ","lower","half_B","half_D","T",1
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","T",14
"VFT","8","Adult ","lower","half_B","half_D","LL",1
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","SB",46
"VFT","8","Adult ","lower","half_B","half_D","LL",3
"VFT","8","Adult ","lower","half_B","half_D","LL",3
"VFT","8","Adult ","lower","half_B","half_D","LL",3
"VFT","8","Adult ","lower","half_B","half_C","UL",1
"VFT","8","Adult ","lower","half_B","half_C","UL",1
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","LL",27
"VFT","8","Adult ","lower","half_B","half_C","UL",1
"VFT","8","Adult ","lower","half_B","half_C","UL",1
"VFT","8","Adult ","lower","half_B","half_C","T",1
"VFT","8","Adult ","lower","half_B","half_C","T",1
"VFT","8","Adult ","lower","half_B","half_C","T",1
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",9
"VFT","8","Adult ","lower","half_B","half_C","CB",1
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",10
"VFT","8","Adult ","lower","half_B","half_C","T",2
"VFT","8","Adult ","lower","half_B","half_C","T",2
"VFT","8","Adult ","lower","half_B","half_C","T",1
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_B","half_C","SB",33
"VFT","8","Adult ","lower","half_A","half_C","LL",1
"VFT","8","Adult ","lower","half_A","half_C","CB",1
"VFT","8","Adult ","lower","half_A","half_C","UL",1
"VFT","8","Adult ","lower","half_A","half_C","T",1
"VFT","8","Adult ","lower","half_A","half_C","CB",6
"VFT","8","Adult ","lower","half_A","half_C","CB",6
"VFT","8","Adult ","lower","half_A","half_C","CB",6
"VFT","8","Adult ","lower","half_A","half_C","CB",6
"VFT","8","Adult ","lower","half_A","half_C","CB",6
"VFT","8","Adult ","lower","half_A","half_C","CB",6
"VFT","8","Adult ","lower","half_A","half_C","T",1
"VFT","8","Adult ","lower","half_A","half_C","UL",2
"VFT","8","Adult ","lower","half_A","half_C","UL",2
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower","half_A","half_C","SB",51
"VFT","8","Adult ","lower",NA,NA,"CB",4
"VFT","8","Adult ","lower",NA,NA,"CB",4
"VFT","8","Adult ","lower",NA,NA,"CB",4
"VFT","8","Adult ","lower",NA,NA,"CB",4
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower",NA,NA,"SB",8
"VFT","8","Adult ","lower","half_A","half_D","LL",1
"VFT","8","Adult ","lower","half_A","half_D","CB",4
