site,burial,sex,age,layer,section,quadrant,half_A_B,half_C_D,component,element_1,element_2,bone,area,side,P1,P2,P3,mosaic,longitudinal,transversal,curved,bulls_eye,deformation,twisting,concretion,red_brown,yellow,green,manganese,cm_0_1,cm_1_2,cm_2_3,cm_3_4,cm_4_5,over_cm_5,weight_gr,total_element,total_urn,total_section,total_half_A_B,total_half_C_D
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,Lo,UL,D,H,I,I,,,6,,3,1,1,,,,6,,1,,2,,,1,3,2,,16.76,6,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,UL,D,U,I,I,,,3,2,,3,,,3,,1,,,,3,,1,,,1,1,5.45,3,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,UL,Ep,Ra,P,I,,,2,2,,,,,,,,1,,,,2,,,,,,0.27,2,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,LL,Ep,Fe,Ne,I,,,1,,1,,,,,,,,,,,,,,1,,,2.3,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,LL,Ep,Ti,Di,L,,,1,1,,,,,,,,,,,,,,1,,,,0.91,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,LL,D,Fe,I,I,,1,,,,1,,,,,1,1,,,,,,,,1,,4.12,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,LL,D,Ti,I,I,,,3,,,,,,,,1,,,,3,,1,,1,1,,4.59,3,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,UL,D,H,I,I,,,2,,,1,,,,,2,,,,2,,,2,,,,2.94,2,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,Lo,LL,Ep,I Mt,Di,R,,,1,1,1,1,,,,,,,,,,,,1,,,,0.8,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,F,CB,Cr,Zy,I,R,,,1,,1,,,,,,,1,,,1,,,,1,,,1.57,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,F,CB,Cr,Zy,I,L,,,1,,1,1,1,,,1,1,,,,1,,,,1,,,3.44,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,6,half_B,half_C,F,CB,Cr,Oc,Cre,I,,,1,,,,,,,,1,,,,1,,,,,1,,4.99,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),2,lower,7,half_B,half_D,F,UL,Sc,Sc,Acr,L,,,1,,1,1,1,,,,1,,,,1,,,,1,,,2.34,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,7,half_B,half_D,Lo,UL,Ep,U,P,R,,,1,1,1,,,,,,1,,,,,,1,,,,,1.28,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,7,half_B,half_D,Lo,UL,Ep,U,Di,R,,,1,1,,,,,,,1,,,,,,,1,,,,0.41,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,7,half_B,half_D,F,CB,Cr,Mand,Con,L,,,1,1,1,,,,,,1,,,,1,,,1,,,,0.79,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,7,half_B,half_D,F,LL,Oc,Pub,Ile-Pub,I,,,1,1,,1,,,,,,,,,1,,,,,,1,1.21,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,7,half_B,half_D,Ir,T,V,C1,Ar,I,,,1,,,,,,,,,1,,,1,,,,1,,,0.92,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,8,half_A,half_D,Lo,UL,D,Ra,I,I,,,2,1,,1,,,,,2,,,,,,,,,,2,4.26,2,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),2,lower,8,half_A,half_D,Ir,LL,Tar,Cal,Sust,L,1,,,,,,,,,,,,,,,,,1,,,,0.82,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),2,lower,8,half_A,half_D,Lo,LL,D,Fi,I,I,,,1,,,1,,,,,1,,,,1,,1,,,,,0.43,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,UL,Ep,H,P,L,,,1,1,,,,,,,,,,,,,,,1,,,4.27,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,10,half_B,half_C,Lo,UL,D,H,I,L,,,2,,2,2,,,2,,2,2,,,2,,,,,1,1,13.18,2,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,UL,D,Ra,I,I,,,3,2,2,3,,,2,,2,2,,,1,,,,1,1,1,9.65,3,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,10,half_B,half_C,Lo,UL,Ep,H,Di,L,,,1,1,,,,,,,,,,,,,,1,,,,1.56,1,1314,742,561,568
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,Lo,UL,D,U,I,I,,,1,1,1,1,,,1,,1,,,,1,,,,,,1,3.91,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,Lo,LL,D,Fe,I,I,,,2,,,1,1,,1,,2,1,,,,,,,,,2,21.93,2,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,Lo,UL,D,H,I,I,,,2,,2,1,,,1,,2,,,,1,,,1,,,1,8.66,2,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,Lo,UL,D,H,P,L,,,1,1,,,,,1,,1,,,,1,,,,,,1,4.26,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,F,UL,Sc,Sc,Gf,R,,,1,1,,,,,,,,,,,,,1,,,,,0.31,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,Lo,LL,D,Fe,I,I,,,2,,1,1,1,,,,1,1,,,,,1,,,1,,4.04,2,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,UL,D,Ra,I,I,,,1,,1,1,,,1,,1,,,,1,,,,,1,,2.84,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,F,CB,Cr,Pp,Am,R,,,1,,,,,,,,,,,,1,,1,,,,,1.81,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,Lo,LL,D,Fe,Di,I,,,1,1,,,1,,,,1,,,,1,,,,1,,,1.98,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,F,CB,Cr,Pp,Am,L,,1,,1,,,,,,,,1,,,,,1,,,,,1.81,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,Lo,UL,D,Cl,I,I,,,1,1,1,1,1,,,,1,,,,,,,,,,1,3.83,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,LL,Ep,Ti,Di,I,,,1,1,,,,,,,1,,,,,,,1,,,,0.75,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,F,UL,Sc,Sc,Gf,R,,,1,1,,,,,,,,,,,,,,1,,,,0.58,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Ir,LL,Tar,Tal,Tr,I,,,2,2,,,,,,,,,,,,,1,1,,,,1.44,2,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),3,lower,11,half_B,half_D,F,CB,Cr,Mand,Cp,R,,,1,1,,,,,,,1,,1,,,,,1,,,,0.33,1,1314,742,561,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,F,UL,Sc,Sc,Gf,L,,,1,1,,,,,,,1,,,,,,1,,,,,0.59,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,F,UL,Sc,Sc,Acr,I,,,1,1,,1,1,,,,1,1,,,1,,,1,,,,1.1,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,Lo,LL,Ep,Fi,Di,L,,,1,1,1,,,,,,,,,,,,,1,,,,0.73,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,F,CB,Cr,Fr,Fc,I,,,1,,1,,,,,,1,1,,1,1,,,,1,,,3.11,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,F,CB,Cr,Mand,Con,R,,,1,1,,,,,,,1,,,,,,1,,,,,0.66,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),3,lower,12,half_A,half_D,Ir,T,V,Sac,I,I,,,1,,,1,,,,,1,,,,,,1,,,,,0.86,1,1314,742,508,501
VFT,30,ND,Adult (20-40 yrs),0b,upper,Si,,,Lo,LL,D,Fi,I,I,,,1,,,1,,,,,1,,,,1,,1,,,,,0.82,1,1314,307,,
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,F,CB,Cr,Zy,Fp,L,,,2,,,,,,,,,,,,2,,1,1,,,,1.36,2,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,Lo,LL,Ep,Fe,Di,I,,,1,1,1,,1,,,,,1,,,,,,1,,,,1.77,1,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,Lo,LL,D,Fe,I,I,,,2,,,,2,,,,1,1,,,,,1,1,,,,3.93,2,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,Lo,UL,D,U,I,I,,,1,1,,,1,,,,,1,,,,,,,1,,,1.24,1,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,Lo,LL,D,Fi,I,I,,1,,,,,,,,,,,1,,1,,,1,,,,0.64,1,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,F,UL,Sc,Sc,Ss,I,,2,,,,,,,,,,,2,,1,,1,1,,,,1.11,2,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,F,UL,Sc,Sc,I,I,,,2,,,,,,,,,2,,,2,,2,,,,,0.56,2,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,F,UL,Sc,Sc,Gf,I,,,1,1,,1,,,,,,,,,,,,1,,,,1.03,1,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,1,half_A,half_C,Lo,LL,D,Fe,I,I,,,3,3,,2,,,2,,1,3,,,2,,,,1,2,,15.44,3,3630,1556,1423,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Ir,LL,Tar,Tal,Sas,I,,,1,1,,,,,,,,,,,,,,1,,,,0.77,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Lo,UL,Ep,H,Di,I,,,1,1,,,,,,,,,,,,,1,,,,,0.7,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,F,CB,Cr,Zy,Zp,R,,,1,,1,,,,,,,1,,,,,1,,,,,0.3,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Ir,T,V,C1,Ar,I,,,1,1,,,,,,,,1,,,,,1,,,,,0.52,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,F,UL,Sc,Sc,I,I,,,1,,,,,,,,,,,,1,,1,,,,,0.28,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Lo,UL,Ep,U,Di,I,,,1,1,1,1,,,,,,1,,,,,1,,,,,0.52,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Lo,UL,D,H,I,I,,,1,,1,1,,,,,1,1,,,1,,,,,1,,3.02,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Lo,LL,Ep,Fe,Di,I,,,2,2,,,,,,,,,,,,,,2,,,,1.39,2,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,Lo,LL,D,Fe,I,I,,,6,,,,6,,,,,4,,,3,,2,4,,,,5.17,6,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,F,LL,Oc,Il,I,I,,,1,1,,,1,,,,1,,1,,,,,,1,,,4.23,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,F,LL,Oc,Il,I,I,,1,,,,,1,,,,,,1,,1,,,,1,,,2.22,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,2,half_B,half_C,F,LL,Oc,Il,I,I,,,1,,,,,,,,,,,,,,1,,,,,0.86,1,3630,1556,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,Lo,UL,D,U,I,I,,,1,,,1,,,1,,1,1,,,1,,,1,,,,1.25,1,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,Ir,LL,Tar,Tal,He/Tr,L,,,5,4,,,,,,,,,,,,1,2,2,,,,3.71,5,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,Ir,LL,Tar,Tal,Sas,I,,,2,2,,,,,,,,1,,,,,1,1,,,,2.45,2,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,F,UL,Sc,Sc,Gf,I,,,1,1,,,1,,,,,,,,,,1,,,,,0.33,1,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,F,UL,Sc,Sc,I,I,,,3,,,,,,,,,2,,,2,1,2,,,,,0.36,3,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,Ir,UL,Car,Lun,I,R,,,1,1,,,,,,,,,,,,,1,,,,,0.46,1,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,Ir,UL,Car,Trap,I,I,,,1,1,,,,,,,,,,,,1,,,,,,0.22,1,3630,1556,1427,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Lo,UL,Ep,H,Di,L,,,1,1,,,1,,,,,,,,1,,,1,,,,1.98,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Ir,LL,Tar,Cun,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.37,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,F,UL,Sc,Sc,Gf,I,,,1,,,1,1,,,,,1,,,,,,1,,,,0.89,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,F,UL,Sc,Sc,I,I,,,1,,,,1,,,,,1,,,1,,1,,,,,0.53,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Lo,LL,Ep,Fe,Con,R,,,24,6,,,1,,,,,1,2,,1,6,8,8,1,1,,18.88,24,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Lo,LL,D,Fe,I,I,,2,,,,1,1,,,,1,2,,,2,,,,1,1,,8.84,2,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Lo,UL,D,H,I,I,,,1,2,,1,,,,,1,1,,,,,,,,1,,1.15,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Lo,UL,Ep,Cl,Me,I,,,1,,,,,,,,1,,,,,,1,,,,,0.28,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,F,T,R,R1,I,I,,,1,,1,1,,,,,,,1,,1,,,1,,,,0.84,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,F,LL,Oc,Il,I,I,,,2,,,,1,,,,,,,,1,,1,1,,,,1.25,2,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Lo,UL,Ph,I Ph/Ha,Di,R,,,1,,,1,1,,,,,,,,1,,1,,,,,0.19,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Lo,UL,Ph,II Ph/Ha,Me,R,,,1,1,1,1,,,1,,,,,,1,,1,,,,,0.34,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Lo,LL,D,Fi,I,I,,,3,1,,2,1,,1,,2,,1,,3,,,2,1,,,4.26,3,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Ir,T,V,L5,Ar,R,,,1,1,,,,,,,,1,,,1,,1,,,,,1.01,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Ir,T,V,L5,Tp,I,,,1,,,,,,,,,,1,,1,,1,,,,,0.43,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Lo,UL,D,U,I,I,,,1,,,1,1,,,,1,,1,,1,,,1,,,,0.73,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Ir,T,V,Coc,I,I,,,1,,,,,,,,,,,,,,1,,,,,0.21,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Ir,T,V,Sac,Al,R,,,1,1,1,1,,,,,,1,,,,,,,1,,,1.6,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Ir,T,V,Sac,Dw,I,,,1,,,,1,,,,,1,,,1,,1,,,,,0.69,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,5,half_A,half_C,Ir,T,V,Sac,Al,L,,1,,,,1,,,,,,,,,1,,,1,,,,1.13,1,3630,1086,1423,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,D,Fe,I,I,,2,1,2,1,,,,,,3,,,,1,,,1,,2,,13.15,3,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,F,CB,Cr,Te,Zp,R,,,1,1,,,,,,,,,,,1,,,1,,,,0.83,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,Ep,Ti,Di,I,,,3,3,,,1,,,,,,,,,1,2,,,,,1.4,3,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,Ep,III Mt,P,R,,,1,1,1,,,,,,,,,,,,1,,,,,0.55,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,Ep,IV Mt,P,R,,,1,1,1,,,,,,,,,,,,1,,,,,0.45,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Ir,T,V,C3,Bod,I,,,1,1,1,,,,,,,,,,,,1,,,,,1.25,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,Ep,Fe,Grt,L,,,1,1,,,,,,,,,,,,,,,1,,,1.41,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Lo,LL,D,Ti,I,L,,,1,,1,,,,,,1,1,,,,,,,1,,,2.91,1,3630,1556,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,UL,Ep,H,Di,L,,,3,3,,,,,,,,,,,1,,3,,,,,2.83,3,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Ir,T,V,Sac,Ar,I,,,1,1,,,,,,,,,,,,,1,,,,,1,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Ir,T,V,L5,Bod,I,,1,,,,1,,,,,,,,,1,,,,1,,,2.48,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,UL,Ep,Ra,P,I,,,1,1,,,1,,1,,,,,,1,,1,,,,,0.54,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,F,LL,Oc,Isch,Ac,R,,5,,4,,,,,,,2,1,,,,,1,2,,1,,10.78,4,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Ir,LL,Tar,Tal,He,I,,,1,1,1,,,,,,,,,,,,,1,,,,0.75,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,F,UL,Sc,Sc,Acr,L,,,1,,,1,1,,,,1,,,,1,,,1,,,,2.95,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Lo,LL,Ep,Ti,Di,I,,,1,1,,,1,,,,,,,,,,,1,,,,1.05,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Lo,UL,Ep,H,Di,I,,,1,1,,,1,,,,,,,,,,,2,,,,2.18,2,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Se,LL,Pat,Pat,I,R,,,2,1,,,1,,1,,,,,,,,1,1,,,,5.39,2,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Ir,LL,Tar,Cun,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.41,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Lo,LL,D,Ti,I,I,,,3,1,1,3,1,,,,1,,,,2,,,1,,1,1,13.13,3,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Lo,LL,Ep,V Mt,P,R,,,1,1,1,,,,,,,,,,,,,1,,,,0.41,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Lo,LL,D,Fe,I,I,,1,,1,,,1,,,,,,,,,,,,,1,,3.5,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Ir,UL,Car,Ham,Hamul,L,,,1,1,1,,,,,,,,,,,,1,,,,,0.41,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,7,half_B,half_D,Lo,UL,D,U,I,I,,1,,1,1,1,1,,,,1,1,,,1,,,,1,,,2.21,1,3630,1086,1427,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,F,CB,Cr,Mand,I,I,,,5,2,2,,,,,,,4,,,2,1,2,2,,,,3.08,5,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Lo,LL,Ep,Fe,P,I,,,3,3,,,,,,,,,,,,,,3,,,,3.8,3,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Ir,T,V,C1,Ar,I,,,1,1,,,,,,,,,,,,,1,,,,,1.33,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,F,UL,Sc,Sc,I,I,,,1,,,,,,,,,1,,,1,,1,,,,,0.58,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Ir,UL,Car,Lun,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.28,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Ir,UL,Car,Trap,I,I,,,1,,,,,,,,,,,,,1,,,,,,0.13,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Lo,UL,D,Ra,I,I,,1,,,,1,,,,,,,,,,,1,,,,,1.08,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Lo,LL,D,Fe,I,I,,,1,,,1,,,,,,,,,1,,,1,,,,3.11,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,D,Ti,I,R,,,1,,,1,,,,,1,1,,,1,,,,1,,,2.27,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,6,half_B,half_C,Lo,LL,D,Ti,I,L,,,1,,,,1,,,,1,1,,,,,,,1,,,2.62,1,3630,1086,1427,1294
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Lo,UL,D,H,I,I,,,2,1,,2,1,,2,,1,,1,,3,,,,,2,,9.31,2,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Lo,LL,D,Fe,I,I,,2,,1,1,,1,,,,,2,,,2,,,1,1,,,3.49,2,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,8,half_A,half_D,Ir,LL,Tar,Cun,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.52,1,3630,1086,1423,1556
VFT,32,ND,Adult (20-40 yrs),2,central,Si,,,Se,L,Se,Se,I,I,,,1,1,,1,,,,,,,,,1,1,,,,,,0.08,1,3630,1086,,
VFT,32,ND,Adult (20-40 yrs),2,central,Si,,,Lo,UL,Ph,I Ph/Ha,P,I,,,1,,,,,,,,,,1,,,,1,,,,,0.17,1,3630,1086,,
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,F,UL,Sc,Sc,Acr,R,,,1,,,,1,,,,,,,,,,1,,,,,0.88,1,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,F,CB,Cr,Te,Pp,R,,,1,1,,,,,,,,,,,,,1,,,,,2.06,1,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,UL,Ep,II Mc,P,R,,,1,1,1,,1,,,,,,,,,,,1,,,,1.51,1,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,UL,Ep,III Mc,P,L,,,1,1,,,,,,,,,,,,,1,,,,,0.34,1,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,LL,D,Fi,I,I,,,2,,,1,,,,,,1,,,,,2,,,,,0.71,2,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,LL,D,Fe,I,I,,,5,1,1,,4,,1,,1,1,,,1,,4,,1,,,5.26,5,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,9,half_A,half_C,Lo,UL,D,Cl,I,I,,,1,1,1,1,,,1,,1,1,,,1,,,,1,,,1.97,1,3630,988,1423,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,10,half_B,half_C,Lo,LL,Ep,Ti,P,I,,,2,2,,,1,,,,,,,,,,,1,1,,,2.95,2,3630,988,1427,1294
VFT,32,ND,Adult (20-40 yrs),3,lower,10,half_B,half_C,Lo,LL,Ep,Fi,Di,I,,1,,1,,,,,,,,,,,,,,1,,,,1.78,1,3630,988,1427,1294
