site,burial,sex,age,layer,section,quadrant,half_A_B,half_C_D,component,element_1,element_2,bone,area,side,P1,P2,P3,mosaic,longitudinal,transversal,curved,bulls_eye,deformation,twisting,concretion,red_brown,yellow,green,manganese,cm_0_1,cm_1_2,cm_2_3,cm_3_4,cm_4_5,over_cm_5,weight_gr,total_element,total_urn,total_section,total_half_A_B,total_half_C_D
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,T,CB,T,M,Ro,I,,,1,,,1,,,,,,,,,,,1,,,,,0.24,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,Lo,UL,Ph,Ph/Ha,Di,R,,,1,1,1,,,,,,,,,,,,1,,,,,0.24,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,Lo,LL,Ph,I Ph/Fo,P,R,,,1,1,1,,1,,1,1,1,,,,,,,,1,,,2.72,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,Lo,LL,Ph,Ph/Fo,Di,I,,,2,,,,,,,,,,,,,2,,,,,,0.14,2,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,F,CB,Cr,I,I,I,,,23,5,,,,,3,,7,,,,,5,7,8,3,,,19.18,23,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,F,T,R,I,I,I,,,16,,,1,1,,,,,1,,,1,2,8,3,1,2,,4.65,16,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,C,C,I,I,I,I,,,44,3,,3,,,,,2,,,,,7,25,9,4,,1,18.5,46,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,23,half_B,half_D,S,SB,I,I,I,I,,,60,2,,,,,,,,,,,,32,21,6,1,,,13.22,60,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,CB,Cr,Te,Zp,R,,,1,1,1,1,1,,1,,1,,,,,,,,1,,,3.37,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,CB,Cr,Zy,Fp,R,,,1,1,,,,,,,1,,,,,,,1,,,,0.85,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,CB,Cr,Zy,Zp,L,,,1,1,1,,,,1,1,1,,,,,,,,1,,,2.16,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,CB,Cr,Max,I,R,,,3,2,,,2,,,,,,,,,,2,1,,,,2.73,3,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,CB,Cr,I,I,I,,,37,5,,,,,5,,4,,,,,4,20,8,5,1,,21.47,38,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Ir,T,V,I,Bod/Ce,I,,,2,2,1,,2,,,,1,,,,,,1,1,,,,1.91,2,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Ir,T,V,I,Ar,I,,,1,1,1,,,,,,,,,,,,1,,,,,0.59,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Lo,LL,Ph,Ph/Fo,Me,I,,,1,1,,,,,1,1,,,,,,1,,,,,,0.14,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Lo,UL,Ph,Ph/Ha,Me,I,,,1,,,1,,,1,,,,,,,,1,,,,,0.17,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Lo,LL,D,Fi,I,I,,,2,1,,2,2,,1,,2,1,,,,,,,,,2,7.56,2,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,T,R,I,I,I,,,21,1,3,2,1,,2,,,,,,,2,10,4,2,2,1,11.06,21,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,T,R,I,I,L,,,2,2,1,1,1,,,,1,,,,,,,,1,1,,2.48,2,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Lo,SB,Ep,I,He,I,,,1,1,,,,,,,,,,,,,,1,,,,1.31,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Lo,UL,Ep,H,Di,I,,,1,1,,,,,,,,,,,,,,1,,,,1.74,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,UL,Sc,Sc,I,I,,,1,,1,1,1,,,,1,,,,,,,,,1,,2.07,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,LL,Oc,Il,I,I,,,1,1,,,,,,,,,,,,,,,,1,,1.53,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,F,LL,Oc,Il,Ac,I,,,1,1,,,,,,,,,,,,,,1,,,,0.81,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,S,SB,I,I,I,I,,,49,4,,,,,,,,,,,,31,17,1,,,,7.71,49,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,Ir,LL,Tar,Cun,Inter,I,,,1,1,,,,,1,,,,,,,,1,,,,,0.39,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,C,C,I,I,I,I,,4,,,,,,,,,,,,,,4,1,,,,,0.4,5,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),6,lower,24,half_A,half_D,C,C,I,I,I,I,,,95,8,,5,1,,1,1,5,,,,,31,47,10,3,3,1,37.86,95,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,LL,Oc,Isch,It,R,,,1,1,,,1,,1,,,,,,,,,,,1,,7.71,1,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,LL,Oc,Il,Ac,R,,,3,2,,,2,,1,,2,,,,,,,,1,1,1,15.36,3,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,LL,Oc,Il,As,L,,,2,2,,,2,,,,,,,,,,,,,2,,19.31,2,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,T,CB,T,In,I,I,,,2,1,,,,,,,,,,,,1,1,,,,,0.23,2,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,Lo,UL,Ph,Ph/Ha,Di,I,,,1,1,,,,,1,1,,,,,,,1,,,,,0.16,1,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,Lo,LL,Ph,Ph/Fo,Di,I,,,1,,,,,,,,,,,,,1,,,,,,0.1,1,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,UL,Sc,Sc,I,I,,,2,1,1,1,,,,,,,,,,,,1,,,,1.06,1,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,Ir,T,V,I,Sp,I,,,1,,,1,,,,,,,,,,,1,,,,,0.21,1,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,Ir,T,V,I,Tp,I,,,1,,,,,,,,,,,,,,1,,,,,0.32,1,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,CB,Cr,I,I,I,,,12,1,1,,,,,,1,,,,,2,3,7,2,,,3.97,14,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,T,R,I,I,I,,,6,,1,1,2,,,,1,,,,,,4,2,,,,1.65,6,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,C,C,I,I,I,I,,,66,3,,,,,,,,,,,,40,25,1,,,,7.27,66,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,S,SB,I,I,I,I,,,86,1,,,,,,,,,,,,58,24,4,,,,14.6,86,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,25,half_A,half_C,F,LL,Oc,Il,As,R,,,3,3,,,3,,,,,,,,,,,1,1,,1,18.37,3,5489,1240,2429,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,Ir,T,V,L4,Bod,I,,,2,2,1,,,,,,,,,,,,,1,,1,,7.92,2,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,Ir,T,V,L5,Bod,I,,,1,1,1,,1,,,,,,,,,,,,,,1,12.45,1,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,Ir,T,V,I,Bod/Tor,I,,,1,1,1,,1,,,,,,,,,,,1,,,,2.91,1,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,F,UL,Sc,Sc,I,I,,,1,,,,1,,,,1,,,,,,,,1,,,1.76,1,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,Ir,T,V,I,Ar,I,,,1,1,,1,,,,,,,,,,,1,,,,,0.82,1,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,Ir,LL,Tar,Cal,Sust,I,,,1,1,,,,,,,,,,,,,,1,,,,0.93,1,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,F,CB,Cr,I,I,I,,,17,2,,,,,,,1,,,,,4,11,2,,,,6.28,17,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,F,T,R,I,I,I,,,8,,1,1,,,,,,,,,,,6,1,1,,,1.33,8,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,S,SB,I,I,I,I,,,52,6,1,1,,,,,,,,,,29,17,4,1,1,,12.5,52,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,26,half_B,half_C,C,C,I,I,I,I,,,66,8,,4,,,1,,2,,,,,20,34,10,2,,,20.15,66,5489,1240,2999,3251
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,F,LL,Oc,Il,Ac,L,,,1,1,,,,,,,,,,,,,,,,,1,8.64,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,F,LL,Oc,Il,I,R,,,1,1,1,,1,,,,,,,,,,,,,1,,6.99,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,Lo,LL,Ep,Fe,Lt,L,,,1,,,1,1,,,,,,,,,,,1,,,,1.76,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,Lo,LL,D,Ti,I,I,,,2,1,,,2,,,,1,,,,,,1,,1,,,3.88,2,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,Lo,LL,D,Fe,I,I,,,1,1,1,,,,1,,1,,,,,,,,,,1,7.49,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,Lo,LL,Ph,Ph/Fo,P,I,,,1,,,,,,,,,,,,,,1,,,,,0.19,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,Ir,T,V,I,Ar,I,,,1,1,,,,,,,,,,,,1,,,,,,0.13,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,F,CB,Cr,Occ,Cre,I,,,1,1,,,,,,,,,,,,,,,,,1,2.56,1,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,F,CB,Cr,I,I,I,,,8,2,,,,,,,,,,,,4,4,,,,,1.83,8,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,F,T,R,I,I,I,,,2,,,,,,,,1,,,,,,1,1,,,,0.49,2,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,S,SB,I,I,I,I,,,45,14,,,,,,,,,,,,19,24,2,,,,6.83,45,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,27,half_B,half_D,C,C,I,I,I,I,,,21,1,,1,1,,1,,1,,,,,6,9,3,1,2,,10.79,21,5489,1240,2999,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,Se,LL,Pat,Pat,I,I,,,2,2,,,,,,,,,,,,,,2,,,,2.17,2,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,Ir,T,V,I,Bod/Tor,I,,,1,1,1,,,,,,,,,,,,,,1,,,4.67,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,T,CB,T,I,Ro,I,,,1,,,,,,,,,,,,,1,,,,,,0.1,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,Lo,UL,D,Ra,I,I,,,1,1,1,1,,,,,1,,,,,,,,,,1,2.85,1,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,F,T,R,I,I,I,,,4,,,1,1,,,,3,,,,,,1,1,1,1,,2.83,4,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,F,CB,Cr,I,I,I,,,14,1,,,,,1,,,,,,,1,9,4,,,,6.91,14,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,S,SB,I,I,I,I,,,41,5,,,,,,,,,,,,23,14,4,,,,7.67,41,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,C,C,I,I,I,I,,,53,5,,3,2,,,,4,,,,,33,11,3,4,2,,21.22,53,5489,1240,2429,2177
NOGR,26n,ND,Adult (not-senile? 20-40?),7,lower,28,half_A,half_D,Lo,LL,Ep,Fe,P,R,,,3,,1,1,,,,,,,,,,,1,1,,,1,47.09,3,5489,1240,2429,2177
NOGR,56,ND,Adult,0,upper,,,,F,CB,Cr,I,I,I,,1,,,,,,,,,,,,,,,1,,,,,0.19,1,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,F,CB,Cr,I,I,I,,,3,3,,,,,,,,1,,,,1,2,,,,,2.78,3,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,S,SB,I,I,I,I,,,17,4,,,,,,,,1,,,,8,9,,,,,2.65,17,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,S,SB,I,I,I,I,,7,,2,,,,,,,,,,,,4,2,,1,,,2.59,7,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,F,LL,Oc,I,I,I,,,1,1,,,,,,,,,1,,,,1,,,,,1.15,1,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,C,C,I,I,I,I,,,22,,,,,,,,,,,,,18,4,,,,,2.63,22,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,C,C,I,I,I,I,14,,,,1,,,,,,,2,,,,10,4,,,,,2.04,14,2049,357,,
NOGR,56,ND,Adult,0,upper,,,,F,T,R,I,I,I,,,1,,,1,,,,,1,,,,,,,1,,,,0.3,1,2049,357,,
NOGR,56,ND,Adult,1,upper,2,half_B,half_C,S,SB,I,I,I,I,,,2,1,,,,,,,,,,,,1,1,,,,,0.33,2,2049,357,1211,609
NOGR,56,ND,Adult,1,upper,2,half_B,half_C,C,C,I,I,I,I,,,9,4,1,1,2,,,,3,,,,,2,3,2,2,,,6.27,9,2049,357,1211,609
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,C,C,I,I,I,I,3,,,,,,,,,,,,,,,3,,,,,,0.17,3,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,C,C,I,I,I,I,,,8,1,1,,,,,,,,,,,3,4,1,,,,1.71,8,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,S,SB,I,I,I,I,,1,,,,,,,,,,,,,,1,,,,,,0.13,1,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,S,SB,I,I,I,I,,,16,3,,,2,,,,,,,,,6,9,1,,,,5.11,16,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,F,CB,Cr,I,I,I,,,5,3,,2,,,,,1,2,,,,,2,2,1,,,3.88,5,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,F,LL,Oc,Il,As,I,,,1,1,1,,1,,1,,,,,,,,,,,1,,1.84,1,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,Lo,LL,D,Fe,I,I,,,1,1,1,,,,,,,,,,,,,,,1,,3.67,1,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,Lo,LL,D,Fe,I,I,,,1,1,1,1,,,,,,1,,,,,,1,,,,2.28,1,2049,357,1211,1374
NOGR,56,ND,Adult,1,upper,3,half_B,half_D,Lo,UL,D,Mc,I,I,,,1,,,1,,,1,,,1,,,,,,,1,,,0.87,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,6,half_B,half_C,F,CB,Cr,I,I,I,,,1,,,,,,,,,1,,,,,1,,,,,0.64,1,2049,357,1211,609
NOGR,56,ND,Adult,2,upper,6,half_B,half_C,S,SB,I,I,I,I,,,2,,,,,,,,,1,,,,1,1,,,,,0.28,2,2049,357,1211,609
NOGR,56,ND,Adult,2,upper,6,half_B,half_C,S,SB,I,I,I,I,,2,,,,,,,,,,,,,,1,1,,,,,0.17,2,2049,357,1211,609
NOGR,56,ND,Adult,2,upper,6,half_B,half_C,C,C,I,I,I,I,,,2,1,,,,,,,,,,,,1,1,,,,,0.54,2,2049,357,1211,609
NOGR,56,ND,Adult,2,upper,6,half_B,half_C,C,C,I,I,I,I,2,,,,,,,,,,,,,,,,2,,,,,0.19,2,2049,357,1211,609
NOGR,56,ND,Adult,2,upper,6,half_B,half_C,Lo,LL,D,Fi,Di,R,,,1,1,,,,,,,,,,,,,,,1,,,1.94,1,2049,357,1211,609
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,F,CB,Cr,I,I,I,2,,,,,,,,,,,,,,,1,,,1,,,3.51,2,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,F,CB,Cr,I,I,I,,,11,2,,,,,,,,,,,,5,3,2,1,,,8,11,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,F,CB,Cr,Max,I,I,,,1,,,,,,,,,,,,,,,1,,,,0.95,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,F,CB,Cr,Mand,I,I,,,1,,,,,,,,,,,,1,,1,,,,,0.43,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,LL,Ep,Mt,Di,I,,,1,1,,,,,,,,,,,,,1,,,,,0.3,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Ir,T,V,I,Ar,I,,1,,,,1,,,,,,,,,,1,,,,,,0.4,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,F,T,R,I,I,I,,,22,,,,,,,,3,,,,2,6,15,1,,,,2.42,22,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,F,T,R,I,I,I,1,,,,1,,,,,,,,,,,,1,,,,,0.07,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Ir,T,V,Sac,Al,I,,,1,1,,,,,,,,,,,,,1,,,,,0.74,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,UL,D,Mc,I,I,,,1,,1,,,,,,,,,,,,,1,,,,0.56,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,UL,D,Ph/Ha,I,I,,,1,,,1,,,,,1,,,,,,,1,,,,0.28,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,LL,D,Fe,I,I,,,3,1,1,,1,,,,,,,,,,,3,,,,4.89,3,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,LL,D,Fi,I,I,,,1,1,,,,,1,,1,,,,,,,1,,,,0.92,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,C,C,I,I,I,I,9,,,,1,1,,,,,,,,,,1,5,3,,,,2.08,9,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,C,C,I,I,I,I,,,82,8,,8,2,1,,,3,,,,,31,32,18,,,1,27.07,82,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,C,C,I,I,I,I,,1,,,,,,,,,,,,,,,,1,,,,0.51,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,S,SB,I,I,I,I,,10,,,,,,,,,,,,,,1,8,1,,,,3.27,10,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,S,SB,I,I,I,I,,,53,3,,,1,,,,,,,,,30,23,1,,,,7.79,54,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,LL,D,Fi,I,I,,,1,1,,,,,1,,,,,,,,,,,,1,3.22,1,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,LL,D,Ti,I,I,,,4,3,,,1,,,,2,,,,,,,3,,,1,11.97,4,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,7,half_B,half_D,Lo,LL,D,Fe,I,I,,,2,2,,2,,,,,1,,,,,,,,,,2,8.95,2,2049,357,1211,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,F,CB,Cr,I,I,I,,,3,1,,,,,,,1,,,,,,2,1,,,,1.62,3,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,F,T,R,I,I,I,,,2,,,,,,,,2,,,,,,2,,,,,0.27,2,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,C,C,I,I,I,I,,,4,2,1,2,,,,,1,,,,,1,1,1,1,,,1.94,4,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,S,SB,I,I,I,I,6,,,,,,,,,,,,,,,3,3,,,,,0.67,6,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,S,SB,I,I,I,I,,,4,2,,,,,,,,,,,,1,1,2,,,,2.31,4,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,Lo,UL,Ep,Ph/Ha,I,I,,,1,1,,,,,,,1,,,,,,1,,,,,0.35,1,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,Ir,UL,Car,Ham,Hamul,L,,,1,1,,,,,,,,,,,,,1,,,,,0.51,1,2049,357,772,1374
NOGR,56,ND,Adult,2,upper,8,half_A,half_D,Lo,LL,D,Ti,I,I,,,2,1,,2,2,,,,1,,,,,,,,,,2,15.79,2,2049,357,772,1374
NOGR,56,ND,Adult,3,central,9,half_A,half_C,F,CB,Cr,I,I,I,,3,,,,,,,,,,,1,,,,3,,,,,1,3,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,F,CB,Cr,I,I,I,,,5,1,,,,,,,1,,,,,1,2,2,,,,2.76,5,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,F,T,R,I,I,I,,,2,,,,,,,,1,,,,,,2,,,,,0.38,2,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,C,C,I,I,I,I,,2,,,,1,,,,,,,,,,,2,,,,,0.95,2,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,C,C,I,I,I,I,,,15,2,,,1,,,,,,1,,,3,10,2,,,,6.07,15,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,Ir,T,V,I,Bod,I,,,1,,,1,,,,,,,,,,,1,,,,,0.76,1,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,Lo,L,Ep,Ph,I,I,,1,,,,,,,,,,,,,,,1,,,,,0.19,1,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,S,SB,I,I,I,I,,1,,,,,,,,,,,,,,,1,,,,,0.24,1,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,S,SB,I,I,I,I,,,17,5,,,,,,,,,,,,6,10,1,,,,3.33,17,2049,718,772,609
NOGR,56,ND,Adult,3,central,9,half_A,half_C,Lo,LL,D,Fe,I,I,,,3,3,,1,,,,,3,,,,,,,,2,1,,14.41,3,2049,718,772,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,F,CB,Cr,I,I,I,,,7,2,,,,,,,,1,,,,2,4,1,,,,2.65,7,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,F,T,R,I,I,I,,,1,,,,,,,,1,,,,,,1,,,,,0.29,1,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,Lo,LL,D,Fe,I,I,,,2,1,,1,1,,,,1,,,,,,,1,1,,,8.36,2,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,C,C,I,I,I,I,,,27,1,,1,,,1,,1,,,,,6,19,2,,,,9.17,27,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,C,C,I,I,I,I,8,,,1,,,,,,,,,,,,,7,1,,,,3.09,8,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,S,SB,I,I,I,I,,4,,1,,,,,,,,,,,,1,2,1,,,,1.5,4,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,S,SB,I,I,I,I,,,20,1,,,1,,,,,,,,,10,9,1,,,,3.78,20,2049,718,1211,609
NOGR,56,ND,Adult,3,central,10,half_B,half_C,F,LL,Oc,Isch,Ac,R,,,1,1,,,,,,,,,,,,,,1,,,,1.98,1,2049,718,1211,609
NOGR,56,ND,Adult,3,central,11,half_B,half_D,F,CB,Cr,I,I,I,,,8,1,,,,,1,,1,,,,,1,7,,,,,2.38,8,2049,718,1211,1374
NOGR,56,ND,Adult,3,central,11,half_B,half_D,Ir,T,V,I,Ar,I,,,1,,,1,,,,,1,1,,,,,1,,,,,0.64,1,2049,718,1211,1374
